login,repo_name,country,country_type,performance_score,pr_accept_rate,pr_accept_rate_norm,prs_opened,prs_opened_norm,commits_total,commits_total_norm,activity_frequency,activity_frequency_norm
AliabbasMerchant,Python,India,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
defntvdm,black,Russia,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
herval,ollama,Canada,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
av,ollama,Poland,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
ad-mca-mk,PowerToys,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
xuyingjie,langflow,China,emerging,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
anaisbetts,PowerToys,Germany,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
loic-sharma,flutter,United States,developed,0.02457386087911302,86.01,0.8601000000000001,193,0.026035343315796572,291,0.009560417898679282,0.7972602739726027,0.009560417898679282
wbrennan899,langflow,United States,developed,0.005147504549378981,40.0,0.4,5,0.0006744907594765951,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
asklar,PowerToys,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
TahaTesser,flutter,Estonia,developed,0.04104377077683161,86.53,0.8653,527,0.07109132604883313,459,0.015079834417504436,1.2575342465753423,0.015079834417504434
Jackenmen,black,Poland,emerging,0.012770609866306641,100.0,1.0,8,0.0010791852151625524,8,0.000262829358039293,0.021917808219178,0.000262829358039292
AmirNaghibi,Python,Canada,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
justinmc,flutter,United States,developed,0.03363818062790846,85.68,0.8568000000000001,391,0.05274517739106974,364,0.011958735790787831,0.9972602739726028,0.011958735790787831
HydenLiu,ollama,日本,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
aam,flutter,Canada,developed,0.03197537472390817,82.88,0.8288,292,0.03939026035343316,466,0.015309810105788817,1.2767123287671234,0.015309810105788819
vbarbaresi,black,France,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
ajinkyac03,Python,India,emerging,0.006240510474459863,50.0,0.5,2,0.0002697963037906381,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
andrewbaker-uk,PowerToys,United Kingdom,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
ivostoykov,ollama,United Kingdom,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
vinigfer,black,Brazil,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
uranusjr,black,Taiwan,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
dkwingsmt,flutter,United States,developed,0.02867906625825166,74.56,0.7456,283,0.038176176986375286,383,0.012582955516131152,1.0493150684931507,0.012582955516131153
Aman333Saxena,Python,India,emerging,0.006240510474459863,50.0,0.5,2,0.0002697963037906381,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
mithrandi,black,South Africa,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
thiau,langflow,Brazil,emerging,0.00834911375053558,66.67,0.6667000000000001,3,0.0004046944556859571,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
chyok,langflow,United States,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
vlidholt,flutter,Sweden,developed,0.01983398332996511,93.75,0.9375,32,0.004316740860650209,305,0.010020369275248046,0.8356164383561644,0.010020369275248046
colriot,langflow,United Kingdom,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
utkarshgupta137,black,Ireland,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
ivnvxd,Python,Portugal,developed,0.006240510474459863,50.0,0.5,2,0.0002697963037906381,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
alvinphilips,Python,Canada,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
amangupta0709,Python,India,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
johnmccutchan,flutter,Canada,developed,0.02157061494141901,90.2,0.902,102,0.013759611493322542,286,0.009396149549904724,0.7835616438356164,0.009396149549904725
Viicos,black,Netherlands,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
thombashi,black,Japan,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
tuchandra,black,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
skorokithakis,black,Greece,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
soxofaan,black,Belgium,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
hwittenborn,ollama,Albania,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
christopherfujino,flutter,United States,developed,0.04535542917545643,84.32,0.8432,644,0.08687440982058546,468,0.01537551744529864,1.282191780821918,0.015375517445298643
adriancampos,PowerToys,Canada,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
stefanfoulis,black,Switzerland,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
WilliamEspegren,langflow,Sweden,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
a14n,flutter,France,developed,0.032804489348240345,90.3,0.903,371,0.05004721435316336,336,0.011038833037650306,0.9205479452054794,0.011038833037650306
KumarUniverse,Python,Panama,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
anish-94,PowerToys,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
randall77,go,United States,developed,0.0407176643548256,0.0,0.0,0,0.0,1744,0.05729680005256587,4.778082191780822,0.05729680005256587
salutontalk,PowerToys,Switzerland,developed,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
Stevoisiak,black,United States,developed,0.006240510474459863,50.0,0.5,2,0.0002697963037906381,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
jmont-dev,ollama,Morocco,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
mollux,langflow,Belgium,developed,0.01246699193109081,100.0,1.0,3,0.0004046944556859571,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
adamchilders,PowerToys,Canada,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
sylvestre,black,France,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
erhant,ollama,Turkey,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
qwerty472123,PowerToys,中国,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
jakobhoeg,ollama,Denmark,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
Docteur-RS,ollama,France,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
Terrance,black,United Kingdom,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
brianjames-dev,PowerToys,Canada,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
iamibi,black,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
iskakaushik,flutter,United States,developed,0.022770931913613245,71.62,0.7162000000000001,74,0.009982463240253609,480,0.015769761482357578,1.3150684931506849,0.015769761482357578
enricoros,ollama,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
addrum,PowerToys,United Kingdom,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
kavienanj,Python,Sri Lanka,emerging,0.006338610363939071,50.0,0.5,4,0.0005395926075812762,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
eltociear,langflow,Japan,developed,0.012429615628654769,100.0,1.0,2,0.0002697963037906381,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
BigAlsCode,Python,Panama,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
sdispater,black,France,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
KPLauritzen,Python,Denmark,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
tanvimoharir,black,Germany,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
AlexLeka98,Python,Netherlands,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
jackielii,ollama,United Kingdom,developed,0.006240510474459863,50.0,0.5,2,0.0002697963037906381,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
mdebbar,flutter,Canada,developed,0.02993120485881045,81.0,0.81,221,0.029812491568865507,502,0.016492542216965635,1.3753424657534246,0.016492542216965635
stianjensen,black,Norway,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
jakubburkiewicz,ollama,Poland,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
nick-choudhary,langflow,India,emerging,0.012392239326218728,100.0,1.0,1,0.00013489815189531904,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
CCcat8059,PowerToys,Taiwan,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
patridge,PowerToys,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
erusev,ollama,Bulgaria,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
tlv,black,Canada,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
Akash-Jambulkar,Python,India,emerging,0.004230007087863354,33.33,0.3333,3,0.0004046944556859571,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
bkmeneguello,PowerToys,Brazil,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
augustoproiete,PowerToys,Bermuda,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
fat,bootstrap,United States,developed,0.03976501569107537,89.66,0.8966,29,0.003912046404964252,1185,0.03893159865957027,3.2465753424657535,0.03893159865957028
AkshitGulyan,Python,India,emerging,0.002295484788255924,16.67,0.16670000000000001,6,0.0008093889113719142,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
ThomasHagebols,black,Netherlands,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
bricelam,PowerToys,United States,developed,0.012382921059440518,100.0,1.0,2,0.0002697963037906381,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
brylie,langflow,Finland,developed,0.008372461035142706,66.67,0.6667000000000001,3,0.0004046944556859571,3,9.856100926473487e-05,0.0082191780821917,9.856100926473391e-05
jaglinux,ollama,Canada,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
bellini666,black,Netherlands,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
cloudxabide,ollama,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
crtr0,langflow,United States,developed,0.010108127586577757,80.0,0.8,5,0.0006744907594765951,4,0.0001314146790196465,0.010958904109589,0.000131414679019646
TalAmuyal,black,Norway,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
U-C-S,PowerToys,India,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
To1ne,ohmyzsh,Belgium,developed,0.008932795865713699,66.67,0.6667000000000001,3,0.0004046944556859571,27,0.0008870490833826139,0.073972602739726,0.0008870490833826135
AlexandreVelloso,Python,Portugal,developed,0.006240510474459863,50.0,0.5,2,0.0002697963037906381,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
aaronsteers,langflow,United States,developed,0.006310552328281238,50.0,0.5,2,0.0002697963037906381,4,0.0001314146790196465,0.010958904109589,0.000131414679019646
bitdeli-chef,PowerToys,Canada,developed,2.3347284607124515e-05,0.0,0.0,0,0.0,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
martinchrzan-msft,PowerToys,Denmark,developed,2.3347284607124515e-05,0.0,0.0,0,0.0,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
erkinalp,ollama,Turkey,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
gbaptista,ollama,Brazil,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
enkot,vue,Ukraine,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
nkstonks,Python,Australia,developed,0.012406268344047643,100.0,1.0,2,0.0002697963037906381,2,6.570733950982325e-05,0.0054794520547945,6.5707339509823e-05
Elevista,vue,India,emerging,0.006240510474459863,50.0,0.5,2,0.0002697963037906381,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
kaiix,black,China,emerging,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
benwa,PowerToys,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
f-lombardo,ollama,Italy,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
rxlabz,ollama,France,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
dolfim-ibm,langflow,Switzerland,developed,0.010108127586577757,80.0,0.8,5,0.0006744907594765951,4,0.0001314146790196465,0.010958904109589,0.000131414679019646
MasonBergstrom,PowerToys,United States,developed,0.012345544757004478,100.0,1.0,1,0.00013489815189531904,1,3.2853669754911625e-05,0.0027397260273972,3.28536697549109e-05
GaryQian,flutter,Canada,developed,0.03046957357936219,79.6,0.7959999999999999,250,0.03372453797382976,486,0.01596688350088705,1.3315068493150686,0.015966883500887052
gs-costa,langflow,Brazil,emerging,0.010341703667972213,80.0,0.8,10,0.0013489815189531903,6,0.00019712201852946975,0.0164383561643835,0.00019712201852946902
ezhulenev,tensorflow,United States,developed,0.0730531954865796,100.0,1.0,3,0.0004046944556859571,2598,0.0853538340232604,7.117808219178082,0.0853538340232604
